stable_id,id,proto,trashed,starred,is_owner,mime_type,is_folder,modified_date,shared_with_me_date,viewed_by_me_date,file_size,is_tombstone,local_title,subscribed,team_drive_stable_id,local_title_tokenized
981,1Jc3oaPzSGGe0-8dWJBBXIoVdJhHORGZ6,0a21314a63336f61507a53474765302d3864574a424258496f56644a68484f52475a36122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a4e4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72652d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72655f393730342e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050c18ff9c9ad3258bafef7c9ad3268c18ff9c9ad3270fa08b00100d00100f80101e00200ea02036d6170f202008203203437633936623062366361326635633363366166323333613131393234373262ba035d0a0b6c6f63616c2d7469746c65224e4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72652d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72655f393730342e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373138393822f80301a8048d8bd9cbad32d80401f204333042355172723945306668564f546d5254527a4a6e644564556455317653336835536b466c547a6c7761335a785458644e5051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005d507c805c803f00500e007c18ff9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221571898,0,1730221590465,1146,0,Microsoft-Windows-Shell-Core-Operational_Microsoft-Windows-Shell-Core_9704.map,1,,microsoft windows shell core operational microsoft windows shell core 9704 map
982,1JZXiMGCNU6o9_okAkdwdVog0_-x61_ZY,0a21314a5a58694d47434e55366f395f6f6b416b647764566f67305f2d7836315f5a59122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a4e4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72652d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72655f393730372e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050cd90f9c9ad3258fefff7c9ad3268cd90f9c9ad3270c70ab00100d00100f80101e00200ea02036d6170f202008203206661303234616631323938623066656465633333663065643762666361383433ba035d0a0b6c6f63616c2d7469746c65224e4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72652d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72655f393730372e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373230393422f80301a804838bd9cbad32d80401f204333042355172723945306668564f51306855654763315a453172565746695a576c7264334679656a4a7654457850614863345051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005d607c805c803f00500e007cd90f9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221572094,0,1730221590605,1351,0,Microsoft-Windows-Shell-Core-Operational_Microsoft-Windows-Shell-Core_9707.map,1,,microsoft windows shell core operational microsoft windows shell core 9707 map
983,1J_bSLCvjcPijZCgKR069j3bB-lD9Jxq2,0a21314a5f62534c43766a6350696a5a43674b523036396a3362422d6c44394a787132122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a4e4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72652d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72655f393730332e6d617022186170706c69636174696f6e2f6f637465742d73747265616d28003800508b90f9c9ad325886fef7c9ad32688b90f9c9ad3270f908b00100d00100f80101e00200ea02036d6170f202008203206233383331346333363138353631303839636235616433643233306366666231ba035d0a0b6c6f63616c2d7469746c65224e4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72652d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72655f393730332e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373138343622f80301a804fa8ad9cbad32d80401f204333042355172723945306668564f527a6c555532354d596d35564e556b7757466377595870694e3031324e485248535768335051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005d707c805c803f00500e0078b90f9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221571846,0,1730221590539,1145,0,Microsoft-Windows-Shell-Core-Operational_Microsoft-Windows-Shell-Core_9703.map,1,,microsoft windows shell core operational microsoft windows shell core 9703 map
984,1JfjKNAtS7V2SAQclUL3JqaXrHpPuWRmb,0a21314a666a4b4e417453375632534151636c554c334a716158724870507557526d62122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a4e4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72652d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72655f393730382e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050818ff9c9ad3258c480f8c9ad3268818ff9c9ad3270f80bb00100d00100f80101e00200ea02036d6170f202008203203965636539333063663035363134653530656134663334303038326231376134ba035d0a0b6c6f63616c2d7469746c65224e4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72652d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5368656c6c2d436f72655f393730382e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373231363422f80301a804c98ad9cbad32d80401f204333042355172723945306668564f5247743259325650545841326146426e5933684756315a325447464e656c564762315a6a5051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005d807c805c803f00500e007818ff9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221572164,0,1730221590401,1528,0,Microsoft-Windows-Shell-Core-Operational_Microsoft-Windows-Shell-Core_9708.map,1,,microsoft windows shell core operational microsoft windows shell core 9708 map
985,1F0vwSKdfq8sD1bFIoeJHunsVbmKgbDA0,0a213146307677534b646671387344316246496f654a48756e7356626d4b6762444130122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a154170706c69636174696f6e5f5753485f302e6d617022186170706c69636174696f6e2f6f637465742d73747265616d280038005084acf8c9ad3258d0c5f7c9ad326884acf8c9ad3270f706b00100d00100f80101e00200ea02036d6170f202008203203663326162326565346661376435313864356464636337373734636663613466ba03240a0b6c6f63616c2d7469746c6522154170706c69636174696f6e5f5753485f302e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135363436323422f80301a804c68dd9cbad32d80401f204333042355172723945306668564f526b6c32645652574f46564b5a485647656e4e3052585a465a57524d613268684e304d775051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005d907c805c803f00500e00784acf8c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221564624,0,1730221577732,887,0,Application_WSH_0.map,1,,application wsh 0 map
986,1LkQFAnW83VxNSTgfcsvdi3kJWunANFBr,0a21314c6b5146416e57383356784e535467666373766469336b4a57756e414e464272122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a474d6963726f736f66742d57696e646f77732d53746f727376632d446961676e6f737469635f4d6963726f736f66742d57696e646f77732d53746f727376635f313030312e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050dcc3f9c9ad3258ed8cf8c9ad3268dcc3f9c9ad3270f519b00100d00100f80101e00200ea02036d6170f202008203203738663733643664663564636161623563363237616264303934376361346632ba03560a0b6c6f63616c2d7469746c6522474d6963726f736f66742d57696e646f77732d53746f727376632d446961676e6f737469635f4d6963726f736f66742d57696e646f77732d53746f727376635f313030312e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373337343122f80301a804de8fd9cbad32d80401f204333042355172723945306668564f5246704b63455a78576d746a5a5868474e30355053465668556a4a364c7974494e3055345051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005da07c805c803f00500e007dcc3f9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221573741,0,1730221597148,3317,0,Microsoft-Windows-Storsvc-Diagnostic_Microsoft-Windows-Storsvc_1001.map,1,,microsoft windows storsvc diagnostic microsoft windows storsvc 1001 map
987,1HRinBIAjYO27DcIGqHAfP3J2y4c0NxnY,0a21314852696e4249416a594f3237446349477148416650334a32793463304e786e59122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a4d4d6963726f736f66742d57696e646f77732d426974732d436c69656e742d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d426974732d436c69656e745f342e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050d7c9f8c9ad3258fdd3f7c9ad3268d7c9f8c9ad3270cb18b00100d00100f80101e00200ea02036d6170f202008203203634343566343439323935366362353037313138343935383335653161653236ba035c0a0b6c6f63616c2d7469746c65224d4d6963726f736f66742d57696e646f77732d426974732d436c69656e742d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d426974732d436c69656e745f342e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135363634363122f80301a804de92d9cbad32d80401f204333042355172723945306668564f596c464e5354644f5631513264555a4662325a31566c6b324d305a6b4d6c684c5a30564a5051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005db07c805c803f00500e007d7c9f8c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221566461,0,1730221581527,3147,0,Microsoft-Windows-Bits-Client-Operational_Microsoft-Windows-Bits-Client_4.map,1,,microsoft windows bits client operational microsoft windows bits client 4 map
988,1HHWFh-S-GUEfZmlyNXxXIP4DWHhzQouJ,0a213148485746682d532d475545665a6d6c794e587858495034445748687a516f754a122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a564d6963726f736f66742d57696e646f77732d4170704c6f636b65722d5061636b616765644170702d457865637574696f6e5f4d6963726f736f66742d57696e646f77732d4170704c6f636b65725f383032302e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050eaccf8c9ad3258f5d2f7c9ad3268eaccf8c9ad3270f013b00100d00100f80101e00200ea02036d6170f202008203206361303762316565623265366430356630613239376539616236613161373232ba03650a0b6c6f63616c2d7469746c6522564d6963726f736f66742d57696e646f77732d4170704c6f636b65722d5061636b616765644170702d457865637574696f6e5f4d6963726f736f66742d57696e646f77732d4170704c6f636b65725f383032302e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135363633323522f80301a804d492d9cbad32d80401f204333042355172723945306668564f6345464651566b356369397054557777525870704e7a5a48567a4e714d6e6b35646b354a5051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005dc07c805c803f00500e007eaccf8c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221566325,0,1730221581930,2544,0,Microsoft-Windows-AppLocker-PackagedApp-Execution_Microsoft-Windows-AppLocker_8020.map,1,,microsoft windows app locker packaged app execution microsoft windows app locker 8020 map
989,1HJLQ2w67oVgMbjFZj5C1IO4lsNcWdQvo,0a2131484a4c51327736376f56674d626a465a6a354331494f346c734e63576451766f122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a4d4d6963726f736f66742d57696e646f77732d426974732d436c69656e742d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d426974732d436c69656e745f352e6d617022186170706c69636174696f6e2f6f637465742d73747265616d28003800508dccf8c9ad3258c9d4f7c9ad32688dccf8c9ad3270d714b00100d00100f80101e00200ea02036d6170f202008203203638653833653631616264323737656666643362633035393163376539343132ba035c0a0b6c6f63616c2d7469746c65224d4d6963726f736f66742d57696e646f77732d426974732d436c69656e742d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d426974732d436c69656e745f352e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135363635333722f80301a804ca92d9cbad32d80401f204333042355172723945306668564f4f544a4c57544e74547a55774e324a4b52584e5a6453743163585933526e64355656466e5051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005dd07c805c803f00500e0078dccf8c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221566537,0,1730221581837,2647,0,Microsoft-Windows-Bits-Client-Operational_Microsoft-Windows-Bits-Client_5.map,1,,microsoft windows bits client operational microsoft windows bits client 5 map
990,1HMGDgQI8lc5wQUJOVKs0c4g5Exety8kn,0a2131484d4744675149386c63357751554a4f564b7330633467354578657479386b6e122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a4e4d6963726f736f66742d57696e646f77732d426974732d436c69656e742d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d426974732d436c69656e745f35392e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050f6caf8c9ad3258a9d5f7c9ad3268f6caf8c9ad3270c219b00100d00100f80101e00200ea02036d6170f202008203203737653564636530623966643061376166383435656266623464646132633333ba035d0a0b6c6f63616c2d7469746c65224e4d6963726f736f66742d57696e646f77732d426974732d436c69656e742d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d426974732d436c69656e745f35392e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135363636333322f80301a8048f92d9cbad32d80401f204333042355172723945306668564f54445131646a6c5a61475a5463453945566d3977626a52534f545a4c52546334516c68765051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005de07c805c803f00500e007f6caf8c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221566633,0,1730221581686,3266,0,Microsoft-Windows-Bits-Client-Operational_Microsoft-Windows-Bits-Client_59.map,1,,microsoft windows bits client operational microsoft windows bits client 59 map
991,1KxoiwG7c2PIEFnXZzrAqJC-26P3MqCi0,0a21314b786f697747376332504945466e585a7a7241714a432d323650334d71436930122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a514d6963726f736f66742d57696e646f77732d53746f726167652d53746f72706f72742d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d53746f72506f72745f3530342e6d617022186170706c69636174696f6e2f6f637465742d73747265616d28003800509e9ef9c9ad3258cb8bf8c9ad32689e9ef9c9ad32708220b00100d00100f80101e00200ea02036d6170f202008203206362663535613836663135326564363266336530396630323734623561666339ba03600a0b6c6f63616c2d7469746c6522514d6963726f736f66742d57696e646f77732d53746f726167652d53746f72706f72742d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d53746f72506f72745f3530342e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373335373922f80301a804f894d9cbad32d80401f204333042355172723945306668564f4e6a45774e5464565156467559564e4951316c4a53307034554664435a586c42536e424e5051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005df07c805c803f00500e0079e9ef9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221573579,0,1730221592350,4098,0,Microsoft-Windows-Storage-Storport-Operational_Microsoft-Windows-StorPort_504.map,1,,microsoft windows storage storport operational microsoft windows stor port 504 map
992,1NRPDaYAj5MaMR7pb1JRsQDh03utVtnUJ,0a21314e5250446159416a354d614d52377062314a52735144683033757456746e554a122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a534d6963726f736f66742d57696e646f77732d5461736b5363686564756c65722d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5461736b5363686564756c65725f3134302e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050e9daf9c9ad3258a8a1f8c9ad3268e9daf9c9ad3270d70db00100d00100f80101e00200ea02036d6170f202008203203463333237383731323331633563623662343731623732613861373766383762ba03620a0b6c6f63616c2d7469746c6522534d6963726f736f66742d57696e646f77732d5461736b5363686564756c65722d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5461736b5363686564756c65725f3134302e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373633363022f80301a804d198d9cbad32d80401f204333042355172723945306668564f613342524f574e79565556564d55354f5756527a625578794f566434553230334f56526a5051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005e007c805c803f00500e007e9daf9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221576360,0,1730221600105,1751,0,Microsoft-Windows-TaskScheduler-Operational_Microsoft-Windows-TaskScheduler_140.map,1,,microsoft windows task scheduler operational microsoft windows task scheduler 140 map
993,1NLr_VLbX0oqUpmPd950verWhJrPCZx5s,0a21314e4c725f564c6258306f7155706d506439353076657257684a7250435a783573122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a534d6963726f736f66742d57696e646f77732d5461736b5363686564756c65722d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5461736b5363686564756c65725f3132392e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050f4dbf9c9ad3258cda0f8c9ad3268f4dbf9c9ad3270ec0fb00100d00100f80101e00200ea02036d6170f202008203203164303136636566333064666131613063643732653137643933323336636364ba03620a0b6c6f63616c2d7469746c6522534d6963726f736f66742d57696e646f77732d5461736b5363686564756c65722d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5461736b5363686564756c65725f3132392e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373632363922f80301a804c798d9cbad32d80401f204333042355172723945306668564f55484e684c32524d64466c446132317562564d3463545656627a684b5743746e566a6c5a5051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005e107c805c803f00500e007f4dbf9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221576269,0,1730221600244,2028,0,Microsoft-Windows-TaskScheduler-Operational_Microsoft-Windows-TaskScheduler_129.map,1,,microsoft windows task scheduler operational microsoft windows task scheduler 129 map
994,1NXiLoefbwvn-j8va_8_7LYQ1e0D7J9Re,0a21314e58694c6f65666277766e2d6a3876615f385f374c595131653044374a395265122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a694d6963726f736f66742d57696e646f77732d5465726d696e616c53657276696365732d476174657761792d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5465726d696e616c53657276696365732d476174657761795f3230302e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050cbdaf9c9ad3258cca3f8c9ad3268cbdaf9c9ad3270f316b00100d00100f80101e00200ea02036d6170f202008203203462616238373466353362613533316437623833666633383737333466653463ba03780a0b6c6f63616c2d7469746c6522694d6963726f736f66742d57696e646f77732d5465726d696e616c53657276696365732d476174657761792d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5465726d696e616c53657276696365732d476174657761795f3230302e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373636353222f80301a804bd98d9cbad32d80401f204333042355172723945306668564f4e31424c4e6e45794f554a435258526f61477034596b744a5455684f62584e7752585a4e5051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005e207c805c803f00500e007cbdaf9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221576652,0,1730221600075,2931,0,Microsoft-Windows-TerminalServices-Gateway-Operational_Microsoft-Windows-TerminalServices-Gateway_200.map,1,,microsoft windows terminal services gateway operational microsoft windows terminal services gateway 200 map
995,1N9uPBCrsBy9LgeexO_6knHX4Tj040bbn,0a21314e397550424372734279394c676565784f5f366b6e485834546a30343062626e122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a534d6963726f736f66742d57696e646f77732d5461736b5363686564756c65722d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5461736b5363686564756c65725f3230312e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050c3def9c9ad325891a3f8c9ad3268c3def9c9ad3270f310b00100d00100f80101e00200ea02036d6170f202008203206665386131383830353938326435356364616366623966363036343138326561ba03620a0b6c6f63616c2d7469746c6522534d6963726f736f66742d57696e646f77732d5461736b5363686564756c65722d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5461736b5363686564756c65725f3230312e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373635393322f80301a804b398d9cbad32d80401f204333042355172723945306668564f5a6d4e6e57556c755a7a6c355a444176576c6b77555446584e47567752584272556e64525051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005e307c805c803f00500e007c3def9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221576593,0,1730221600579,2163,0,Microsoft-Windows-TaskScheduler-Operational_Microsoft-Windows-TaskScheduler_201.map,1,,microsoft windows task scheduler operational microsoft windows task scheduler 201 map
996,1NAbW8DQPa9e4Bxz0DsvhSF3rLVDIZWdO,0a21314e416257384451506139653442787a3044737668534633724c5644495a57644f122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a434d6963726f736f66742d57696e646f77732d5379736d6f6e2d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5379736d6f6e5f372e6d617022186170706c69636174696f6e2f6f637465742d73747265616d280038005097def9c9ad3258e69cf8c9ad326897def9c9ad3270f51bb00100d00100f80101e00200ea02036d6170f202008203203633326437316630653765396439613464366232316638316534336163663764ba03520a0b6c6f63616c2d7469746c6522434d6963726f736f66742d57696e646f77732d5379736d6f6e2d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5379736d6f6e5f372e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373537383222f80301a804a998d9cbad32d80401f204333042355172723945306668564f4e6b744c4d31706e4d6b5242576c704a596d6b79625531555532466e63456f31627a49345051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005e407c805c803f00500e00797def9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221575782,0,1730221600535,3573,0,Microsoft-Windows-Sysmon-Operational_Microsoft-Windows-Sysmon_7.map,1,,microsoft windows sysmon operational microsoft windows sysmon 7 map
997,1NFXCHPcCmt81MS_vYeDnh30qovDTuDyr,0a21314e465843485063436d7438314d535f765965446e683330716f76445475447972122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a434d6963726f736f66742d57696e646f77732d5379736d6f6e2d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5379736d6f6e5f382e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050cadcf9c9ad3258c49df8c9ad3268cadcf9c9ad3270f51cb00100d00100f80101e00200ea02036d6170f202008203206236633935376462363135363839333933363465623035346235303238313432ba03520a0b6c6f63616c2d7469746c6522434d6963726f736f66742d57696e646f77732d5379736d6f6e2d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5379736d6f6e5f382e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373538373622f80301a8049e98d9cbad32d80401f204333042355172723945306668564f53574e6b59564d35524855795953744c54477032563149354f576c44633342524e6e6c565051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005e507c805c803f00500e007cadcf9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221575876,0,1730221600330,3701,0,Microsoft-Windows-Sysmon-Operational_Microsoft-Windows-Sysmon_8.map,1,,microsoft windows sysmon operational microsoft windows sysmon 8 map
998,1NOSTfX1r6_i0wkFHTfVnpcMC51zIj6il,0a21314e4f535466583172365f6930776b46485466566e70634d4335317a496a36696c122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a434d6963726f736f66742d57696e646f77732d5379736d6f6e2d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5379736d6f6e5f362e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050aadbf9c9ad3258969cf8c9ad3268aadbf9c9ad3270f815b00100d00100f80101e00200ea02036d6170f202008203206362363534376338323838343362643338353265653433623335333961363965ba03520a0b6c6f63616c2d7469746c6522434d6963726f736f66742d57696e646f77732d5379736d6f6e2d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d5379736d6f6e5f362e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135373537303222f80301a804e697d9cbad32d80401f204333042355172723945306668564f54474e464e4842544e33685a6547356959556b30626e703451566f775a585270526e6f775051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005e607c805c803f00500e007aadbf9c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221575702,0,1730221600170,2808,0,Microsoft-Windows-Sysmon-Operational_Microsoft-Windows-Sysmon_6.map,1,,microsoft windows sysmon operational microsoft windows sysmon 6 map
999,1IYEFh4U9dSHyakDrNaLxGocXhdWCZ6_7,0a2131495945466834553964534879616b44724e614c78476f6358686457435a365f37122131385a73504c6b6c77786e38677645436377577270766f3546453554713842557a1a674d6963726f736f66742d57696e646f77732d446961676e6f73746963732d506572666f726d616e63652d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d446961676e6f73746963732d506572666f726d616e63655f3130302e6d617022186170706c69636174696f6e2f6f637465742d73747265616d2800380050b0d6f8c9ad3258efdaf7c9ad3268b0d6f8c9ad32709f22b00100d00100f80101e00200ea02036d6170f202008203206432386264653263643165306163663762353634353531393366326236356462ba03760a0b6c6f63616c2d7469746c6522674d6963726f736f66742d57696e646f77732d446961676e6f73746963732d506572666f726d616e63652d4f7065726174696f6e616c5f4d6963726f736f66742d57696e646f77732d446961676e6f73746963732d506572666f726d616e63655f3130302e6d6170ba03130a0f76657273696f6e2d636f756e7465721801ca030f223137333032323135363733343322f80301a804e79fd9cbad32d80401f204333042355172723945306668564f5a7a645a545535534d6b3134645646326232647a575535446457564c4d6c49324d5531525051a2053a08001001180120012801300138004001480150016001a00101e80101f00101f80101c00200c80201d00200d80200e80201f00201f80200b00300c005e707c805c803f00500e007b0d6f8c9ad32aa08086f726967696e616cd2080a12080a00100018003000,0,0,1,application/octet-stream,0,1730221567343,0,1730221583152,4383,0,Microsoft-Windows-Diagnostics-Performance-Operational_Microsoft-Windows-Diagnostics-Performance_100.map,1,,microsoft windows diagnostics performance operational microsoft windows diagnostics performance 100 map
